"","Season","School","coach_factor","Conference","Coach","TeamID","player_factor","total_factor"
"286",2022,"UCLA",9.00578291285676,"Pac-12","Mick Cronin",1417,31.335,40.3407829128568
"287",2010,"Baylor",2.686646158829,"Big 12","Scott Drew",1124,37.626,40.312646158829
"288",2012,"Alabama",2.89116076547347,"SEC","Anthony Grant",1104,37.416,40.3071607654735
"289",2020,"Mississippi State",10.3376138332174,"SEC","Ben Howland",1280,29.941,40.2786138332174
"290",2021,"Loyola (IL)",6.09643821743691,"MVC","Porter Moser",1260,34.174,40.2704382174369
"291",2011,"San Diego State",8.65361666954522,"MWC","Steve Fisher",1361,31.574,40.2276166695452
"292",2021,"Michigan",0.875183956543561,"Big Ten","Juwan Howard",1276,39.323,40.1981839565436
"293",2012,"Northwestern",5.63534365945211,"Big Ten","Bill Carmody",1321,34.561,40.1963436594521
"294",2018,"Middle Tennessee",8.38427816194515,"CUSA","Kermit Davis Jr",1292,31.795,40.1792781619451
"295",2013,"Creighton",4.76355561788617,"MVC","Greg McDermott",1166,35.352,40.1155556178862
"296",2015,"Davidson",10.3227136723816,"A-10","Bob McKillop",1172,29.767,40.0897136723816
"297",2018,"Ohio State",2.89454335602306,"Big Ten","Chris Holtmann",1326,37.179,40.0735433560231
"298",2022,"Illinois",4.2213883669184,"Big Ten","Brad Underwood",1228,35.829,40.0503883669184
"299",2019,"Davidson",12.0217297093714,"A-10","Bob McKillop",1172,27.985,40.0067297093714
"300",2021,"UCLA",8.44387877266868,"Pac-12","Mick Cronin",1417,31.56,40.0038787726687
"301",2025,"Louisville",5.99320416663436,"ACC","Pat Kelsey",1257,33.999,39.9922041666344
"302",2014,"Missouri",4.26159210529897,"SEC","Frank Haith",1281,35.644,39.905592105299
"303",2014,"Oregon",10.5455299028893,"Pac-12","Dana Altman",1332,29.328,39.8735299028893
"304",2010,"Wisconsin",5.13964579118944,"Big Ten","Bo Ryan",1458,34.709,39.8486457911894
"305",2020,"Yale",6.93070376082969,"Ivy","James Jones",1463,32.883,39.8137037608297
"306",2013,"San Diego State",9.67199348120796,"MWC","Steve Fisher",1361,30.129,39.800993481208
"307",2012,"Georgetown",5.24369322798387,"Big East","John Thompson III",1207,34.503,39.7466932279839
"308",2018,"Oakland",7.02474228751375,"Horizon","Greg Kampe",1324,32.7,39.7247422875137
"309",2015,"Oklahoma",11.6693164712144,"Big 12","Lon Kruger",1328,28.042,39.7113164712144
"310",2014,"Villanova",8.48702674636557,"Big East","Jay Wright",1437,31.215,39.7020267463656
"311",2022,"Auburn",8.25803246572482,"SEC","Bruce Pearl",1120,31.425,39.6830324657248
"312",2022,"Coastal Carolina",17.0384373806303,"Sun Belt","Cliff Ellis",1157,22.625,39.6634373806303
"313",2011,"Notre Dame",7.01301272256432,"Big East","Mike Brey",1323,32.629,39.6420127225643
"314",2015,"Gonzaga",9.11033060560134,"WCC","Mark Few",1211,30.511,39.6213306056013
"315",2023,"Saint Mary's",10.5458791778298,"WCC","Randy Bennett",1388,29.058,39.6038791778298
"316",2020,"Colorado",5.53257702123741,"Pac-12","Tad Boyle",1160,34.066,39.5985770212374
"317",2022,"SMU",5.86572564038855,"AAC","Tim Jankovich",1374,33.723,39.5887256403885
"318",2021,"Saint Louis",7.63285599685004,"A-10","Travis Ford",1387,31.952,39.58485599685
"319",2012,"Long Beach State",5.30591842841508,"Big West","Dan Monson",1253,34.23,39.5359184284151
"320",2012,"Wichita State",6.30438830905695,"MVC","Gregg Marshall",1455,33.195,39.499388309057
"321",2012,"South Dakota State",1.99915559565156,"Summit","Scott Nagy",1355,37.449,39.4481555956516
"322",2019,"Villanova",11.8539041577957,"Big East","Jay Wright",1437,27.573,39.4269041577957
"323",2021,"Creighton",8.36090722387559,"Big East","Greg McDermott",1166,31.065,39.4259072238756
"324",2012,"Indiana",5.09798621605907,"Big Ten","Tom Crean",1231,34.206,39.3039862160591
"325",2012,"Weber State",2.4954649536823,"Big Sky","Randy Rahe",1451,36.807,39.3024649536823
"326",2022,"Colorado State",3.24605460708204,"MWC","Niko Medved",1161,35.949,39.195054607082
"327",2020,"Richmond",6.07617193811194,"A-10","Chris Mooney",1350,33.052,39.1281719381119
"328",2013,"Oklahoma State",4.72332497988975,"Big 12","Travis Ford",1329,34.379,39.1023249798898
"329",2011,"Virginia Tech",7.63239290978065,"ACC","Seth Greenberg",1439,31.464,39.0963929097806
"330",2022,"UConn",4.65909480944336,"Big East","Dan Hurley",1163,34.432,39.0910948094434
"331",2019,"Belmont",8.63408803280142,"OVC","Rick Byrd",1125,30.446,39.0800880328014
"332",2022,"Wake Forest",3.35335565462281,"ACC","Steve Forbes",1448,35.666,39.0193556546228
"333",2025,"Boise State",6.57214312005303,"MWC","Leon Rice",1129,32.359,38.931143120053
"334",2020,"West Virginia",16.8293936616361,"Big 12","Bob Huggins",1452,22.074,38.9033936616361
"335",2021,"Oral Roberts",1.18814775844169,"Summit","Paul Mills",1331,37.671,38.8591477584417
"336",2012,"Memphis",1.56069816406214,"CUSA","Josh Pastner",1272,37.282,38.8426981640621
"337",2025,"Nevada",12.9352020292476,"MWC","Steve Alford",1305,25.878,38.8132020292476
"338",2021,"Tennessee",15.1204828134052,"SEC","Rick Barnes",1397,23.619,38.7394828134052
"339",2017,"Cincinnati",6.36434636568501,"AAC","Mick Cronin",1153,32.374,38.738346365685
"340",2021,"Marshall",2.66268884350819,"CUSA","Dan D'Antoni II",1267,36.068,38.7306888435082
"341",2012,"Utah State",11.7037821656961,"WAC","Stew Morrill",1429,26.957,38.6607821656961
"342",2021,"UNC",18.7807912766841,"ACC","Roy Williams",1314,19.866,38.6467912766841
"343",2019,"Houston",11.2536976415381,"AAC","Kelvin Sampson",1222,27.356,38.6096976415381
"344",2012,"Murray State",0.650490663703693,"OVC","Steve Prohm",1293,37.938,38.5884906637037
"345",2014,"California",14.0572230649187,"Pac-12","Mike Montgomery",1143,24.517,38.5742230649187
"346",2018,"Boston College",6.03267792400566,"ACC","Jim Christian",1130,32.54,38.5726779240057
"347",2021,"Dayton",5.63485117557089,"A-10","Anthony Grant",1173,32.917,38.5518511755709
"348",2010,"Georgetown",4.3073343060387,"Big East","John Thompson III",1207,34.232,38.5393343060387
"349",2012,"St. Joseph's",6.65889440725395,"A-10","Phil Martelli",1386,31.879,38.537894407254
"350",2020,"Northern Iowa",6.05568517475091,"MVC","Ben Jacobson",1320,32.482,38.5376851747509
"351",2024,"Colorado",7.36239911441182,"Pac-12","Tad Boyle",1160,31.169,38.5313991144118
"352",2015,"UNC",15.5993645385319,"ACC","Roy Williams",1314,22.906,38.5053645385319
"353",2010,"Temple",8.19788624923485,"A-10","Fran Dunphy",1396,30.279,38.4768862492349
"354",2019,"Kansas State",9.62968221451862,"Big 12","Bruce Weber",1243,28.847,38.4766822145186
"355",2017,"Pitt",9.79479807034699,"ACC","Kevin Stallings",1338,28.677,38.471798070347
"356",2019,"Murray State",1.81367087463551,"OVC","Matt McMahon",1293,36.653,38.4666708746355
"357",2022,"Virginia Tech",7.34223141315235,"ACC","Mike Young",1439,31.121,38.4632314131524
"358",2023,"Santa Clara",11.0870539913091,"WCC","Herb Sendek",1365,27.364,38.4510539913091
"359",2022,"Mississippi State",11.0860420834756,"SEC","Ben Howland",1280,27.351,38.4370420834756
"360",2022,"Purdue",8.50600674704487,"Big Ten","Matt Painter",1345,29.904,38.4100067470449
"361",2026,"Arkansas",18.7820915759103,"SEC","John Calipari",1116,19.622,38.4040915759103
"362",2012,"Gonzaga",7.11197911320655,"WCC","Mark Few",1211,31.21,38.3219791132066
"363",2012,"Western Illinois",5.62369120417458,"Summit","Jim Molinari",1442,32.694,38.3176912041746
"364",2012,"Baylor",3.68143239318966,"Big 12","Scott Drew",1124,34.615,38.2964323931897
"365",2021,"Utah State",3.18523951990281,"MWC","Craig Smith",1429,35.098,38.2832395199028
"366",2024,"Oregon",15.7017957792652,"Pac-12","Dana Altman",1332,22.577,38.2787957792652
"367",2021,"Saint Mary's",9.44241376624602,"WCC","Randy Bennett",1388,28.806,38.248413766246
"368",2023,"Michigan State",14.2883740787298,"Big Ten","Tom Izzo",1277,23.952,38.2403740787298
"369",2015,"Georgia State",6.40647102838261,"Sun Belt","Ron Hunter",1209,31.822,38.2284710283826
"370",2021,"Western Kentucky",8.2346428953267,"CUSA","Rick Stansbury",1443,29.977,38.2116428953267
"371",2013,"Notre Dame",7.98598255770431,"Big East","Mike Brey",1323,30.195,38.1809825577043
"372",2016,"Miami (FL)",11.6478949570935,"ACC","Jim Larranaga",1274,26.511,38.1588949570935
"373",2015,"Virginia",4.26394380796882,"ACC","Tony Bennett",1438,33.886,38.1499438079688
"374",2010,"Houston",12.3554429471999,"CUSA","Tommy Penders",1222,25.794,38.1494429471999
"375",2022,"Fresno State",1.43873199928539,"MWC","Justin Hutson",1201,36.708,38.1467319992854
"376",2022,"Iona",16.7893065706238,"MAAC","Rick Pitino",1233,21.296,38.0853065706238
"377",2012,"Iona",1.03950808346483,"MAAC","Tim Cluess",1233,37.016,38.0555080834648
"378",2022,"Oakland",8.31825321359923,"Horizon","Greg Kampe",1324,29.713,38.0312532135992
"379",2025,"Florida",2.76761402156754,"SEC","Todd Golden",1196,35.237,38.0046140215675
"380",2012,"Oakland",4.69728518738134,"Summit","Greg Kampe",1324,33.306,38.0032851873813
"381",2016,"St. Bonaventure",4.74352960745354,"A-10","Mark Schmidt",1382,33.256,37.9995296074535
"382",2022,"Richmond",6.86313126544669,"A-10","Chris Mooney",1350,31.093,37.9561312654467
"383",2012,"Central Connecticut",5.17809481884274,"NEC","Howie Dickenman",1148,32.775,37.9530948188427
"384",2010,"Purdue",2.84908042433884,"Big Ten","Matt Painter",1345,35.047,37.8960804243388
"385",2013,"Stephen F. Austin",5.12284441540785,"Southland","Danny Kaspar",1372,32.773,37.8958444154079
"386",2015,"Ohio State",8.33991060732614,"Big Ten","Thad Matta",1326,29.527,37.8669106073261
"387",2020,"SMU",5.13705003014915,"AAC","Tim Jankovich",1374,32.722,37.8590500301492
"388",2022,"Wisconsin",2.99579582183197,"Big Ten","Greg Gard",1458,34.84,37.835795821832
"389",2020,"Toledo",6.65159466792034,"MAC","Tod Kowalczyk",1405,31.181,37.8325946679203
"390",2024,"Kentucky",17.7826104673599,"SEC","John Calipari",1246,20.045,37.8276104673599
"391",2022,"West Virginia",17.5524673409367,"Big 12","Bob Huggins",1452,20.272,37.8244673409367
"392",2023,"Creighton",9.33936896365198,"Big East","Greg McDermott",1166,28.481,37.820368963652
"393",2013,"South Dakota State",2.51395791660041,"Summit","Scott Nagy",1355,35.279,37.7929579166004
"394",2017,"UCF",3.7491656717262,"AAC","Johnny Dawkins Jr",1416,34.013,37.7621656717262
"395",2012,"Washington",6.48774500339951,"Pac-12","Lorenzo Romar",1449,31.274,37.7617450033995
"396",2022,"Ohio State",4.5955431631425,"Big Ten","Chris Holtmann",1326,33.152,37.7475431631425
"397",2014,"Utah",1.75327429178372,"Pac-12","Larry Krystkowiak",1428,35.984,37.7372742917837
"398",2019,"Purdue",7.19670066616644,"Big Ten","Matt Painter",1345,30.531,37.7277006661664
"399",2018,"Creighton",6.9892125969747,"Big East","Greg McDermott",1166,30.71,37.6992125969747
"400",2012,"La Salle",5.08307410069896,"A-10","John Giannini",1247,32.604,37.687074100699
"401",2020,"Liberty",6.63564404416806,"A-Sun","Ritchie McKay",1251,31.012,37.6476440441681
"402",2019,"Texas Tech",2.20563601641485,"Big 12","Chris Beard",1403,35.434,37.6396360164148
"403",2013,"Colorado State",8.90579859715295,"MWC","Larry Eustachy",1161,28.687,37.5927985971529
"404",2024,"St. John's (NY)",17.7646941866715,"Big East","Rick Pitino",1385,19.794,37.5586941866715
"405",2012,"College of Charleston",12.1870250205863,"Southern","Bobby Cremins",1158,25.305,37.4920250205863
"406",2018,"TCU",7.75742804592918,"Big 12","Jamie Dixon",1395,29.734,37.4914280459292
"407",2022,"Baylor",8.67313563395292,"Big 12","Scott Drew",1124,28.751,37.4241356339529
"408",2025,"Drake",0.649986105705647,"MVC","Ben McCollum",1179,36.766,37.4159861057056
"409",2012,"Davidson",8.86178796113504,"Southern","Bob McKillop",1172,28.546,37.407787961135
"410",2025,"New Mexico",5.13814255222775,"MWC","Richard Pitino",1307,32.264,37.4021425522277
"411",2021,"Colorado State",2.72751680331065,"MWC","Niko Medved",1161,34.67,37.3975168033107
"412",2020,"Saint Louis",7.34555442050899,"A-10","Travis Ford",1387,30.042,37.387554420509
"413",2020,"TCU",8.56657256839666,"Big 12","Jamie Dixon",1395,28.798,37.3645725683967
"414",2013,"Providence",2.62141734968256,"Big East","Ed Cooley",1344,34.733,37.3544173496826
"415",2022,"Creighton",8.84025855433776,"Big East","Greg McDermott",1166,28.484,37.3242585543378
"416",2026,"Houston",15.6403655295088,"Big 12","Kelvin Sampson",1222,21.682,37.3223655295088
"417",2020,"Oregon State",5.21927852514179,"Pac-12","Wayne Tinkle",1333,32.096,37.3152785251418
"418",2014,"Ohio State",7.83997052001134,"Big Ten","Thad Matta",1326,29.443,37.2829705200113
"419",2011,"College of Charleston",11.7953701908526,"Southern","Bobby Cremins",1158,25.479,37.2743701908526
"420",2017,"Texas A&M-Corpus Christi",6.59305436230505,"Southland","Willis Wilson",1394,30.674,37.2670543623051
"421",2016,"Iowa State",2.6412878558348,"Big 12","Steve Prohm",1235,34.598,37.2392878558348
"422",2025,"UC-San Diego",1.68874709183964,"Big West","Eric Olen",1471,35.459,37.1477470918396
"423",2022,"Notre Dame",11.8747168596864,"ACC","Mike Brey",1323,25.266,37.1407168596864
"424",2018,"Marshall",1.52249398760729,"CUSA","Dan D'Antoni II",1267,35.604,37.1264939876073
"425",2019,"Maryland",8.94408639339921,"Big Ten","Mark Turgeon",1268,28.175,37.1190863933992
"426",2012,"Cincinnati",3.78549313073476,"Big East","Mick Cronin",1153,33.33,37.1154931307348
"427",2011,"Cleveland State",5.63668376780288,"Horizon","Gary Waters",1156,31.441,37.0776837678029
"428",2016,"SMU",5.44926793480136,"AAC","Larry Brown",1374,31.619,37.0682679348014
"429",2018,"Marquette",1.51819687869622,"Big East","Steve Wojciechowski",1266,35.507,37.0251968786962
"430",2018,"Western Kentucky",6.97802373642544,"CUSA","Rick Stansbury",1443,30,36.9780237364254
"431",2014,"Iowa State",1.87260851550672,"Big 12","Fred Hoiberg",1235,35.086,36.9586085155067
"432",2020,"Florida State",12.1046325605513,"ACC","Leonard Hamilton",1199,24.852,36.9566325605513
"433",2018,"College of Charleston",1.59901308632853,"CAA","Earl Grant",1158,35.345,36.9440130863285
"434",2012,"Oral Roberts",5.19762016281139,"Summit","Scott Sutton",1331,31.729,36.9266201628114
"435",2017,"Georgia",5.57424773142247,"SEC","Mark Fox",1208,31.349,36.9232477314225
"436",2020,"Louisville",5.38645956060016,"ACC","Chris Mack",1257,31.515,36.9014595606002
"437",2013,"BYU",4.34526321017717,"WCC","Dave Rose",1140,32.554,36.8992632101772
"438",2014,"Gonzaga",8.38124831273929,"WCC","Mark Few",1211,28.516,36.8972483127393
"439",2019,"Hofstra",7.90682252519893,"CAA","Joe Mihalich",1220,28.99,36.8968225251989
"440",2025,"Xavier",10.1297670503352,"Big East","Sean Miller",1462,26.74,36.8697670503352
"441",2014,"Florida State",9.17491528405751,"ACC","Leonard Hamilton",1199,27.682,36.8569152840575
"442",2013,"Minnesota",10.6276670296969,"Big Ten","Tubby Smith",1278,26.214,36.8416670296969
"443",2022,"Wright State",6.67275498723683,"Horizon","Scott Nagy",1460,30.164,36.8367549872368
"444",2015,"Maryland",7.0087408530142,"Big Ten","Mark Turgeon",1268,29.827,36.8357408530142
"445",2012,"Arizona",3.93033281975412,"Pac-12","Sean Miller",1112,32.838,36.7683328197541
"446",2020,"Coastal Carolina",16.2645487701548,"Sun Belt","Cliff Ellis",1157,20.425,36.6895487701548
"447",2025,"Yale",8.69619544803184,"Ivy","James Jones",1463,27.99,36.6861954480318
"448",2021,"Florida State",12.4793551452387,"ACC","Leonard Hamilton",1199,24.197,36.6763551452387
"449",2011,"Saint Mary's",4.32893120541001,"WCC","Randy Bennett",1388,32.342,36.67093120541
"450",2020,"Seton Hall",4.88781378741304,"Big East","Kevin Willard",1371,31.75,36.637813787413
"451",2015,"Kentucky",13.2073513875354,"SEC","John Calipari",1246,23.427,36.6343513875354
"452",2013,"Michigan State",9.13035901510324,"Big Ten","Tom Izzo",1277,27.502,36.6323590151032
"453",2011,"UNC",13.3734255024688,"ACC","Roy Williams",1314,23.243,36.6164255024688
"454",2014,"Saint Louis",8.48551248539176,"A-10","Jim Crews",1387,28.128,36.6135124853918
"455",2019,"Clemson",6.98757711367133,"ACC","Brad Brownell",1155,29.597,36.5845771136713
"456",2017,"Wisconsin",0.872496832154824,"Big Ten","Greg Gard",1458,35.702,36.5744968321548
"457",2018,"UC-Davis",5.47494050165141,"Big West","Jim Les",1413,31.088,36.5629405016514
"458",2020,"Marquette",2.39091552788446,"Big East","Steve Wojciechowski",1266,34.16,36.5509155278845
"459",2021,"Louisville",5.65533698954261,"ACC","Chris Mack",1257,30.895,36.5503369895426
"460",2015,"Arizona",5.88626355665476,"Pac-12","Sean Miller",1112,30.663,36.5492635566548
"461",2016,"New Mexico State",4.12096829564211,"WAC","Marvin Menzies",1308,32.425,36.5459682956421
"462",2018,"Memphis",12.4149840615877,"AAC","Tubby Smith",1272,24.109,36.5239840615877
"463",2021,"Pepperdine",9.10921756257952,"WCC","Lorenzo Romar",1337,27.41,36.5192175625795
"464",2022,"Liberty",7.5691687851234,"A-Sun","Ritchie McKay",1251,28.932,36.5011687851234
"465",2019,"Temple",12.0637134852835,"AAC","Fran Dunphy",1396,24.429,36.4927134852835
"466",2018,"Arkansas",7.30035513402778,"SEC","Mike Anderson Sr",1116,29.157,36.4573551340278
"467",2020,"Houston",11.7315455075416,"AAC","Kelvin Sampson",1222,24.721,36.4525455075416
"468",2012,"Illinois",6.50913390469,"Big Ten","Bruce Weber",1228,29.937,36.44613390469
"469",2024,"Marquette",7.21709334845458,"Big East","Shaka Smart",1266,29.206,36.4230933484546
"470",2013,"Baylor",0.0391976113924349,"Big 12","Jerome Tang",1124,36.332,36.3711976113924
"471",2018,"Wichita State",9.98208460548587,"AAC","Gregg Marshall",1455,26.372,36.3540846054859
"472",2016,"Old Dominion",8.87935771821297,"CUSA","Jeff Jones",1330,27.46,36.339357718213
"473",2015,"Utah",2.28990169604648,"Pac-12","Larry Krystkowiak",1428,34.048,36.3379016960465
"474",2012,"Coastal Carolina",13.2059658315577,"Big South","Cliff Ellis",1157,23.114,36.3199658315577
"475",2018,"Oregon",12.8927893974737,"Pac-12","Dana Altman",1332,23.395,36.2877893974737
"476",2020,"Western Kentucky",7.79750123037898,"CUSA","Rick Stansbury",1443,28.481,36.278501230379
"477",2016,"Oakland",6.11832076580373,"Horizon","Greg Kampe",1324,30.157,36.2753207658037
"478",2016,"Providence",4.05640084900408,"Big East","Ed Cooley",1344,32.2,36.2564008490041
"479",2026,"Michigan State",15.8497725285748,"Big Ten","Tom Izzo",1277,20.391,36.2407725285748
"480",2020,"Northern Colorado",1.67343648636934,"Big Sky","Jeff Linder",1294,34.561,36.2344364863693
"481",2013,"Virginia",3.01870349340297,"ACC","Tony Bennett",1438,33.198,36.216703493403
"482",2022,"Tulane",8.90460389905511,"AAC","Ron Hunter",1408,27.302,36.2066038990551
"483",2019,"Old Dominion",10.3358605219538,"CUSA","Jeff Jones",1330,25.869,36.2048605219538
"484",2010,"Utah State",10.6488143714056,"WAC","Stew Morrill",1429,25.541,36.1898143714056
"485",2012,"Creighton",4.18327050534933,"MVC","Greg McDermott",1166,32.003,36.1862705053493
"486",2021,"Ole Miss",9.44219164566758,"SEC","Kermit Davis Jr",1279,26.743,36.1851916456676
"487",2024,"Michigan State",14.7055505859272,"Big Ten","Tom Izzo",1277,21.454,36.1595505859272
"488",2018,"Texas Tech",1.5614192739656,"Big 12","Chris Beard",1403,34.587,36.1484192739656
"489",2021,"Arizona",8.77677312316653,"Pac-12","Sean Miller",1112,27.366,36.1427731231665
"490",2020,"Florida",4.34600331794304,"SEC","Michael White",1196,31.784,36.130003317943
"491",2017,"Santa Clara",8.94902551824741,"WCC","Herb Sendek",1365,27.176,36.1250255182474
"492",2012,"Miami (FL)",9.60824842516803,"ACC","Jim Larranaga",1274,26.503,36.111248425168
"493",2025,"Georgetown",7.5088647752218,"Big East","Ed Cooley",1207,28.538,36.0468647752218
"494",2014,"Clemson",5.01481654463421,"ACC","Brad Brownell",1155,31.027,36.0418165446342
"495",2022,"LSU",4.07715565759154,"SEC","Will Wade",1261,31.954,36.0311556575915
